516.3413948168939, 488.3022221559489, 514
508.6824088833465, 499.2403876506104, 514
499.2403876506104, 508.6824088833465, 514
488.3022221559489, 516.3413948168939, 514
476.2002630229385, 521.9846310392954, 514
463.3022221559489, 525.4406506735489, 514
450, 526.6044443118979, 514.278760968654
436.6977778440511, 525.4406506735489, 514
423.7997369770615, 521.9846310392954, 514
411.69777784405113, 516.3413948168939, 514
400.7596123493896, 508.6824088833465, 514
391.3175911166535, 499.2403876506104, 514
383.65860518310615, 488.3022221559489, 514
378.01536896070456, 476.2002630229385, 514
374.55934932645107, 463.3022221559489, 514
373.3955556881022, 450, 514.278760968654
374.55934932645107, 436.6977778440511, 514
378.01536896070456, 423.7997369770615, 514
383.65860518310615, 411.6977778440511, 514
391.3175911166535, 400.7596123493896, 514
400.7596123493896, 391.3175911166535, 514
411.6977778440511, 383.65860518310615, 514
423.7997369770615, 378.01536896070456, 514
436.6977778440511, 374.55934932645107, 514
450, 373.3955556881022, 514.278760968654
463.30222215594887, 374.55934932645107, 514
476.20026302293854, 378.01536896070456, 514
488.3022221559489, 383.65860518310615, 514
499.2403876506104, 391.3175911166535, 514
508.6824088833465, 400.75961234938956, 514
516.3413948168939, 411.6977778440511, 514
521.9846310392954, 423.7997369770615, 514
525.4406506735489, 436.6977778440511, 514
514.278760968654, 450, 526.6044443118979
513.3022221559489, 461.161889704895, 526
510.40227735550536, 471.98463103929544, 526
505.66703992264195, 482.139380484327, 526
499.2403876506104, 491.3175911166535, 526
491.3175911166535, 499.2403876506104, 526
482.139380484327, 505.66703992264195, 526
471.98463103929544, 510.40227735550536, 526
461.161889704895, 513.3022221559489, 526
450, 514.278760968654, 526.6044443118979
438.838110295105, 513.3022221559489, 526
428.01536896070456, 510.40227735550536, 526
417.860619515673, 505.66703992264195, 526
408.6824088833465, 499.2403876506104, 526
400.7596123493896, 491.3175911166535, 526
394.33296007735805, 482.139380484327, 526
389.59772264449464, 471.98463103929544, 526
386.6977778440511, 461.161889704895, 526
385.72123903134604, 450, 526.6044443118979
386.6977778440511, 438.838110295105, 526
389.59772264449464, 428.01536896070456, 526
394.33296007735805, 417.860619515673, 526
400.7596123493896, 408.6824088833465, 526
408.6824088833465, 400.7596123493896, 526
417.860619515673, 394.33296007735805, 526
428.01536896070456, 389.59772264449464, 526
438.838110295105, 386.6977778440511, 526
450, 385.72123903134604, 526.6044443118979
461.1618897048949, 386.6977778440511, 526
471.98463103929544, 389.59772264449464, 526
482.139380484327, 394.33296007735805, 526
491.3175911166535, 400.7596123493896, 526
499.2403876506104, 408.6824088833465, 526
505.66703992264195, 417.860619515673, 526
510.40227735550536, 428.01536896070456, 526
513.3022221559489, 438.838110295105, 526
500.0, 450, 536.6025403784439
499.2403876506104, 458.6824088833465, 536
496.98463103929544, 467.10100716628347, 536
493.30127018922195, 475.0, 536
488.3022221559489, 482.139380484327, 536
482.139380484327, 488.3022221559489, 536
475.0, 493.30127018922195, 536
467.10100716628347, 496.98463103929544, 536
458.6824088833465, 499.2403876506104, 536
450, 500.0, 536.6025403784439
441.3175911166535, 499.2403876506104, 536
432.89899283371653, 496.98463103929544, 536
425.0, 493.30127018922195, 536
417.860619515673, 488.3022221559489, 536
411.6977778440511, 482.139380484327, 536
406.69872981077805, 475.0, 536
403.01536896070456, 467.10100716628347, 536
400.7596123493896, 458.6824088833465, 536
400.0, 450, 536.6025403784439
400.7596123493896, 441.3175911166535, 536
403.01536896070456, 432.89899283371653, 536
406.69872981077805, 425.0, 536
411.6977778440511, 417.860619515673, 536
417.860619515673, 411.6977778440511, 536
425.0, 406.69872981077805, 536
432.8989928337166, 403.01536896070456, 536
441.3175911166535, 400.7596123493896, 536
450, 400.0, 536.6025403784439
458.6824088833465, 400.75961234938956, 536
467.10100716628347, 403.01536896070456, 536
475.0, 406.69872981077805, 536
482.139380484327, 411.6977778440511, 536
488.3022221559489, 417.860619515673, 536
493.30127018922195, 425.0, 536
496.98463103929544, 432.8989928337166, 536
499.2403876506104, 441.3175911166535, 536
484.2020143325669, 450, 543.9692620785909
483.6824088833465, 455.9391174613885, 543
482.139380484327, 461.6977778440511, 543
479.6198132726024, 467.10100716628347, 543
476.2002630229385, 471.98463103929544, 543
471.98463103929544, 476.2002630229385, 543
467.10100716628347, 479.6198132726024, 543
461.69777784405113, 482.139380484327, 543
455.9391174613885, 483.6824088833465, 543
450, 484.2020143325669, 543.9692620785909
444.0608825386115, 483.6824088833465, 543
438.3022221559489, 482.139380484327, 543
432.8989928337166, 479.6198132726024, 543
428.01536896070456, 476.2002630229385, 543
423.7997369770615, 471.98463103929544, 543
420.3801867273976, 467.10100716628347, 543
417.860619515673, 461.69777784405113, 543
416.3175911166535, 455.9391174613885, 543
415.7979856674331, 450, 543.9692620785909
416.3175911166535, 444.0608825386115, 543
417.860619515673, 438.3022221559489, 543
420.3801867273976, 432.89899283371653, 543
423.7997369770615, 428.01536896070456, 543
428.01536896070456, 423.7997369770615, 543
432.89899283371653, 420.38018672739764, 543
438.3022221559489, 417.860619515673, 543
444.0608825386115, 416.3175911166535, 543
450, 415.7979856674331, 543.9692620785909
455.93911746138843, 416.3175911166535, 543
461.69777784405113, 417.860619515673, 543
467.10100716628347, 420.3801867273976, 543
471.98463103929544, 423.7997369770615, 543
476.2002630229385, 428.01536896070456, 543
479.61981327260236, 432.89899283371653, 543
482.139380484327, 438.3022221559489, 543
483.6824088833465, 444.0608825386115, 543
